keyword,locale,catalog,id,reference,name,regularPrice,campaignPrice,pricePerQuantity,quantity,brand,description,productUrl,imageUrl,eanUpcList,date,data
cogumelos marron,pt,pingo-doce,pt.pingo-doce.858682,858682,Cogumelos Shitake,2.99,,14.95 €/Kg,0.2 Kg,Pingo Doce,,https://www.pingodoce.pt/home/produtos/frutas-e-vegetais/vegetais/cogumelos/cogumelos-shitake-pingo-doce-858682.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw3426a94e/images/medium/858682_97fd7f77e95ef038e5f7a811870ad247.jpeg?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Frutas e Vegetais', 'Vegetais', 'Cogumelos']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.808188,808188,Natas UHT com Cogumelos,1.35,,6.75 €/L,0.2 L,Parmalat,,https://www.pingodoce.pt/home/produtos/manteiga-margarina-e-natas-/natas-bechamel-e-chantilly/natas-uht-com-cogumelos-parmalat-808188.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dwc6e36412/images/medium/808188_5ebcb6ae089795dc998ea1e6ac455de6.jpg?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Manteiga Margarina e Natas', 'Natas Bechamel e Chantilly']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.598151,598151,Cogumelos Inteiros em Lata,1.25,,6.76 €/Kg,0.185 Kg,Pingo Doce,,https://www.pingodoce.pt/home/produtos/mercearia/conservas/cogumelos-e-outros-vegetais/cogumelos-inteiros-em-lata-pingo-doce-598151.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw95188008/images/medium/598151_8d29ac8081ab62507224923c13db6c6b.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Mercearia', 'Conservas', 'Cogumelos e Outros Vegetais']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.882935,882935,Cogumelos Portobello Grandes Embalados,1.99,,9.05 €/Kg,0.22 Kg,Pingo Doce,,https://www.pingodoce.pt/home/produtos/frutas-e-vegetais/vegetais/cogumelos/cogumelos-portobello-grandes-embalados-pingo-doce-882935.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dwa694fdc9/images/medium/882935_93a69a4414df30eb7326fa380695ac3c.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Frutas e Vegetais', 'Vegetais', 'Cogumelos']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.882933,882933,Cogumelo Pleurotus,1.99,,9.95 €/Kg,0.2 Kg,Pingo Doce,,https://www.pingodoce.pt/home/produtos/frutas-e-vegetais/vegetais/cogumelos/cogumelo-pleurotus-pingo-doce-882933.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw7ff13fa3/images/medium/882933_631e2a7e449b0a6f52e340d878f7a4d9.jpeg?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Frutas e Vegetais', 'Vegetais', 'Cogumelos']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.961405,961405,Fusili com Cogumelos e Bacon,3.49,,12.93 €/Kg,0.27 Kg,Comida Fresca,,https://www.pingodoce.pt/home/produtos/take-away/prato-principal-e-acompanhamento/fusili-com-cogumelos-e-bacon-comida-fresca-961405.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw821aa0b2/images/medium/961405_3d8a8a105367a75d124404fde10361ba.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Take Away', 'Prato Principal e Acompanhamento']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.952255,952255,Cogumelos Inteiros em Lata Pack 3,2.59,,8.22 €/Kg,3 x0.105 Kg,Pingo Doce,,https://www.pingodoce.pt/home/produtos/mercearia/conservas/cogumelos-e-outros-vegetais/cogumelos-inteiros-em-lata-pack-3-pingo-doce-952255.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw39fd1ed8/images/medium/952255_6da4431651b810fdc698da9c0e0bb2cb.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Mercearia', 'Conservas', 'Cogumelos e Outros Vegetais']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.957197,957197,Caldo de Cogumelos,1.88,1.19,19.83 €/Kg,0.06 Kg,Knorr,,https://www.pingodoce.pt/home/produtos/alternativas-alimentares/vegetariano-e-vegan/caldo-de-cogumelos-knorr-957197.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw01552949/images/medium/957197_27674a87ed9ac4e5366dceb2d0ad3d32.jpg?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Alternativas Alimentares', 'Vegetariano e Vegan']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.968819,968819,Noodles de Cogumelos,0.99,,11.65 €/Kg,0.085 Kg,Koka,,https://www.pingodoce.pt/home/produtos/mercearia/sopas-e-refeicoes-pre-preparadas/noodles/noodles-de-cogumelos-koka-968819.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw742d0cf4/images/medium/968819_1c2841b5191bd5f78999b79b36ac35c1.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Mercearia', 'Sopas e Refeicoes Pre Preparadas', 'Noodles']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.17539,17539,Tortellini de Cogumelos,3.99,,15.96 €/Kg,0.25 Kg,Rana,,https://www.pingodoce.pt/home/produtos/take-away/massas-lasanhas-e-outros-pratos/tortellini-de-cogumelos-rana-17539.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dwe1dfde2a/images/medium/17539_b99baa8808b22b0a055456db2bfbfd6d.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Take Away', 'Massas Lasanhas e Outros Pratos']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.996253,996253,Feijoada de Cogumelos Brasil,3.69,2.95,8.19 €/Kg,0.36 Kg,Compal,,https://www.pingodoce.pt/home/produtos/mercearia/conservas/refeicoes-enlatadas/feijoada-de-cogumelos-brasil-compal-996253.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw6b111bbc/images/medium/996253_23be63d028b8b5f5f7b8e02231b3d7d5.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Mercearia', 'Conservas', 'Refeicoes Enlatadas']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.919539,919539,Mix Cogumelos Exóticos Embalados,2.99,,14.95 €/Kg,0.2 Kg,Nossa Fruta e Legumes,,https://www.pingodoce.pt/home/produtos/frutas-e-vegetais/vegetais/cogumelos/mix-cogumelos-exoticos-embalados-nossa-fruta-e-legumes-919539.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dwa9155b1a/images/medium/919539_275d800f80acefe313d323d193fa0874.jpg?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Frutas e Vegetais', 'Vegetais', 'Cogumelos']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.700888,700888,Creme de Cogumelos Selvagens Gournet,2.99,,49.02 €/Kg,0.061 Kg,Knorr,,https://www.pingodoce.pt/home/produtos/mercearia/sopas-e-refeicoes-pre-preparadas/sopas/creme-de-cogumelos-selvagens-gournet-knorr-700888.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dwa6e5ed11/images/medium/700888_1cb7b8224721dfe7dad18afc66d4e2d2.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Mercearia', 'Sopas e Refeicoes Pre Preparadas', 'Sopas']}"
cogumelos marron,pt,pingo-doce,pt.pingo-doce.998590,998590,Fiambre de Peru com Trufas e Cogumelos Boletus,2.99,,24.92 €/Kg,0.12 Kg,ElPozo,,https://www.pingodoce.pt/home/produtos/charcutaria-e-queijos/charcutaria/fiambre-mortadela-e-chouricao%E2%80%8B/fiambre-de-peru-com-trufas-e-cogumelos-boletus-elpozo-998590.html,https://www.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw79606506/images/medium/998590_3641b281b2d985638893738c443ce556.png?sw=198,,2026-03-23T09:56:15.619816071Z,"{'externalCategories': ['Charcutaria e Queijos', 'Charcutaria', 'Fiambre Mortadela e Chouricao']}"
cogumelos marron,pt,minipreco,pt.minipreco.901793,901793,AUCHAN Cogumelo Branco 300 g,"1,55 €",,"(5,17 €/Kg.)",,,,https://www.minipreco.pt/produtos/frutas-e-vegetais/vegetais/cogumelos/p/901793,https://s3.minipreco.pt/medias/h2c/hdb/9275358019614.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.900801,900801,AUCHAN Cogumelos Laminados 355 g,"1,09 €",,"(5,89 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/900801,https://s3.minipreco.pt/medias/h9b/h89/9228943294494.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.900806,900806,AUCHAN Cogumelos Inteiros 400 g,"1,49 €",,"(6,48 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/900806,https://s3.minipreco.pt/medias/hc7/ha1/9332817952798.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.900804,900804,AUCHAN Cogumelos Laminados 3x200 g,"2,39 €",,"(0,80 €/ud.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/900804,https://s1.minipreco.pt/medias/hbd/h8c/9348714102814.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.24401,24401,BONDUELLE Legumes Primavera 3x200 g,"3,84 €",,"(6,40 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/24401,https://s3.minipreco.pt/medias/hd5/h97/8859815149598.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.2596,2596,BONDUELLE Milho Doce 3x140 g,"3,99 €",,"(8,87 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/2596,https://s1.minipreco.pt/medias/hb3/hc3/9009686315038.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.294662,294662,BONDUELLE Ratatouille 375 g,"4,49 €",,"(11,97 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/294662,https://s3.minipreco.pt/medias/hc0/h8f/9074882543646.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.900810,900810,AUCHAN Milho Doce em Grão 3x150 g,"1,99 €",,"(4,42 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/900810,https://s2.minipreco.pt/medias/h0c/hc2/9339331182622.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.900797,900797,AUCHAN Mistura de Vegetais com Cenouras 850 g,"2,65 €",,"(3,12 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/900797,https://s2.minipreco.pt/medias/h7a/he6/9224584069150.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.900800,900800,AUCHAN Macedónia com Verduras 660 g,"1,89 €",,"(2,86 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/900800,https://s1.minipreco.pt/medias/h06/hdd/9226502897694.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.900799,900799,AUCHAN Milho Doce em Grão 340 g,"0,99 €",,"(2,91 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/900799,https://s1.minipreco.pt/medias/h0d/h38/9231202484254.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,minipreco,pt.minipreco.901613,901613,BONDUELLE Macedónia de Legumes 3x200 g,"3,99 €",,"(6,65 €/Kg.)",,,,https://www.minipreco.pt/produtos/mercearia/conservas/cogumelos-milho-e-outras-conservas-vegetais/p/901613,https://s0.minipreco.pt/medias/h47/h69/9242299629598.jpg,,2026-03-23T09:56:16.327111565Z,
cogumelos marron,pt,auchan,pt.auchan.2460929,2460929,cogumelos marron auchan cultivamos o bom 250 g,"1,59 €",,6.36 €/Kg,,,,https://www.auchan.pt/pt/produtos-frescos/legumes/cogumelos/cogumelos-marron-auchan-cultivamos-o-bom-250-g/2460929.html,https://www.auchan.pt/dw/image/v2/BFRC_PRD/on/demandware.static/-/Sites-auchan-pt-master-catalog/default/dw549352b9/images/hi-res/002460929.jpg?sw=250&sh=250&sm=fit&bgcolor=FFFFFF,,2026-03-23T09:56:17.332538115Z,
cogumelos marron,pt,auchan,pt.auchan.3442172,3442172,cogumelo marron laminado 250 g,"1,99 €",,7.96 €/Kg,,,,https://www.auchan.pt/pt/produtos-frescos/legumes/cogumelos/cogumelo-marron-laminado-250-g/3442172.html,https://www.auchan.pt/dw/image/v2/BFRC_PRD/on/demandware.static/-/Sites-auchan-pt-master-catalog/default/dw95412d24/images/hi-res/003442172.jpg?sw=250&sh=250&sm=fit&bgcolor=FFFFFF,,2026-03-23T09:56:17.332538115Z,
cogumelos marron,pt,auchan,pt.auchan.585156,585156,cogumelos marron kg,"5,99 € /Kg",,Quant. Mínima = 200g (1 un) 1.20 €/un,,,,https://www.auchan.pt/pt/produtos-frescos/legumes/cogumelos/cogumelos-marron-kg/585156.html,https://www.auchan.pt/dw/image/v2/BFRC_PRD/on/demandware.static/-/Sites-auchan-pt-master-catalog/default/dw7997ed95/images/hi-res/000585156.jpg?sw=250&sh=250&sm=fit&bgcolor=FFFFFF,,2026-03-23T09:56:17.332538115Z,
cogumelos marron,pt,auchan,pt.auchan.3966814,3966814,mix cogumelos branco marron cuga 250 g,"1,89 €",,7.56 €/Kg,,,,https://www.auchan.pt/pt/produtos-frescos/legumes/cogumelos/mix-cogumelos-branco-marron-cuga-250-g/3966814.html,https://www.auchan.pt/dw/image/v2/BFRC_PRD/on/demandware.static/-/Sites-auchan-pt-master-catalog/default/dw8e7247d4/images/hi-res/003966814.jpg?sw=250&sh=250&sm=fit&bgcolor=FFFFFF,,2026-03-23T09:56:17.332538115Z,
cogumelos marron,pt,auchan,pt.auchan.3705231,3705231,mistura de cogumelo marron laminado e espargo 200 g,"2,99 €",,14.95 €/Kg,,,,https://www.auchan.pt/pt/produtos-frescos/legumes/cogumelos/mistura-de-cogumelo-marron-laminado-e-espargo-200-g/3705231.html,https://www.auchan.pt/dw/image/v2/BFRC_PRD/on/demandware.static/-/Sites-auchan-pt-master-catalog/default/dw0a4b29d2/images/hi-res/003705231.jpg?sw=250&sh=250&sm=fit&bgcolor=FFFFFF,,2026-03-23T09:56:17.332538115Z,
