keyword,locale,catalog,id,reference,name,regularPrice,campaignPrice,pricePerQuantity,quantity,brand,description,productUrl,imageUrl,eanUpcList,date,data
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.896522,896522,Manteiga de Amendoim Cremosa,7.69,6.49,6.49 €/Kg,1 Kg,Prozis,,https://www.pingodoce.pt/home/produtos/mercearia/compotas-mel-e-cremes-de-barrar/cremes-de-barrar/manteiga-de-amendoim-cremosa-prozis-896522.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/896522_d2c2706ace11bfcabbb36a468ee461b4.png,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Mercearia', 'Compotas Mel e Cremes de Barrar', 'Cremes de Barrar']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.924040,924040,Manteiga de Amendoim Crocante,2.79,2.34,9.36 €/Kg,0.25 Kg,Prozis,,https://www.pingodoce.pt/home/produtos/mercearia/compotas-mel-e-cremes-de-barrar/cremes-de-barrar/manteiga-de-amendoim-crocante-prozis-924040.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/924040_1_2c4483dd7ebf45cf5e7030b5369118bd.png,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Mercearia', 'Compotas Mel e Cremes de Barrar', 'Cremes de Barrar']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.987702,987702,Manteiga de Amendoim Crocante,7.69,6.49,6.49 €/Kg,1 Kg,Prozis,,https://www.pingodoce.pt/home/produtos/mercearia/compotas-mel-e-cremes-de-barrar/cremes-de-barrar/manteiga-de-amendoim-crocante-prozis-987702.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/987702_d72cbc1b3dec388e825684ea10296a54.png,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Mercearia', 'Compotas Mel e Cremes de Barrar', 'Cremes de Barrar']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.895257,895257,Manteiga de Amendoim 100% Cremosa,4.29,,12.26 €/Kg,0.35 Kg,Calvé,,https://www.pingodoce.pt/home/produtos/mercearia/compotas-mel-e-cremes-de-barrar/cremes-de-barrar/manteiga-de-amendoim-100%25-cremosa-calve-895257.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/895257_ce2a22eff622f9b4b21b4907c78f56fb.jpg,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Mercearia', 'Compotas Mel e Cremes de Barrar', 'Cremes de Barrar']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.926164,926164,Manteiga de Amendoim com Pedaços,3.79,,10.83 €/Kg,0.35 Kg,Calvé,,https://www.pingodoce.pt/home/produtos/mercearia/compotas-mel-e-cremes-de-barrar/cremes-de-barrar/manteiga-de-amendoim-com-pedacos-calve-926164.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/926164_72c10f3491b5e49436c4b37de31c0ae7.jpg,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Mercearia', 'Compotas Mel e Cremes de Barrar', 'Cremes de Barrar']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.80136,80136,Manteiga de Amendoim Extra Cremosa,3.79,,11.15 €/Kg,0.34 Kg,Skippy,,https://www.pingodoce.pt/home/produtos/mercearia/compotas-mel-e-cremes-de-barrar/cremes-de-barrar/manteiga-de-amendoim-extra-cremosa-skippy-80136.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/80136_1_d236edaa01fe51e168210cf45a8694ad.png,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Mercearia', 'Compotas Mel e Cremes de Barrar', 'Cremes de Barrar']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.80137,80137,Manteiga de Amendoim Extra Crocante,3.79,,11.15 €/Kg,0.34 Kg,Skippy,,https://www.pingodoce.pt/home/produtos/mercearia/compotas-mel-e-cremes-de-barrar/cremes-de-barrar/manteiga-de-amendoim-extra-crocante-skippy-80137.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/80137_0e07289651f5dd2fc38898c1cf1427ec.jpg,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Mercearia', 'Compotas Mel e Cremes de Barrar', 'Cremes de Barrar']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.981889,981889,Barra Proteica Zero Manteiga de Amendoim,1.69,1.39,34.75 €/Kg,0.04 Kg,Prozis,,https://www.pingodoce.pt/home/produtos/alternativas-alimentares/nutricao-desportiva/snacks-e-barras/barra-proteica-zero-manteiga-de-amendoim-prozis-981889.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/981889_aee5a981e0cdfe4f6fa023979a907a3e.png,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Alternativas Alimentares', 'Nutricao Desportiva', 'Snacks e Barras']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.950011,950011,Bolachas Wafers com Manteiga de Amendoim,2.69,,15.37 €/Kg,0.175 Kg,Loacker,,https://www.pingodoce.pt/home/produtos/bolachas-cereais-e-guloseimas/bolachas-e-biscoitos/bolachas-wafers/bolachas-wafers-com-manteiga-de-amendoim-loacker-950011.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/950011_2302c05ab560921647a3fb042a1d09e0.jpg,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Bolachas Cereais e Guloseimas', 'Bolachas e Biscoitos', 'Bolachas Wafers']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.1002886,1002886,Snack de Chocolate com Manteiga de Amendoim,1.39,,34.75 €/Kg,0.04 Kg,Reese's,,https://www.pingodoce.pt/home/produtos/bolachas-cereais-e-guloseimas/chocolates-e-guloseimas/snacks-de-chocolate/snack-de-chocolate-com-manteiga-de-amendoim-reese%27s-1002886.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/1002886_03071f986a01aff5af3f15ac5eebb4da.jpg,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Bolachas Cereais e Guloseimas', 'Chocolates e Guloseimas', 'Snacks de Chocolate']}"
manteiga de amendoim,pt,pingo-doce,pt.pingo-doce.1010208,1010208,Papa de Aveia com Manteiga de Amendoim,1.49,,2.29 €/Kg,0.65 Kg,Go Active,,https://www.pingodoce.pt/home/produtos/alternativas-alimentares/nutricao-desportiva/cereais-e-preparados/papa-de-aveia-com-manteiga-de-amendoim-go-active-1010208.html,https://static.pingodoce.pt/dw/image/v2/BLJJ_PRD/on/demandware.static/-/Sites-pingo-doce-master/default/dw8cff88d2/images/medium/1010208_6fb216cd3aa2fbabc85d25e6c5a7d327.png,,2026-07-11T10:09:52.879371902Z,"{'externalCategories': ['Alternativas Alimentares', 'Nutricao Desportiva', 'Cereais e Preparados']}"
manteiga de amendoim,pt,continente,pt.continente.8167238,8167238,Manteiga de Amendoim Cremosa Continente Equilíbrio,"2,49€",,"4,98€/kg",emb. 500 gr,Continente Equilíbrio,,https://www.continente.pt/produto/manteiga-de-amendoim-cremosa-continente-equilibrio-continente-equilibrio-8167238.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw25460cde/images/col/816/8167238-frente.png?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Compotas, Cremes e Mel', 'Nutella e Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.6715879,6715879,Manteiga de Amendoim Crocante Prozis,"7,69€","6,49€","6,49€/kg",emb. 1 kg,Prozis,,https://www.continente.pt/produto/manteiga-de-amendoim-crocante-prozis-prozis-6715879.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw660c913e/images/col/671/6715879-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Bio e Saudável', 'Nutrição Desportiva', 'Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.6403609,6403609,Manteiga de Amendoim Prozis,"7,69€","6,49€","6,49€/kg",emb. 1 kg,Prozis,,https://www.continente.pt/produto/manteiga-de-amendoim-prozis-prozis-6403609.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw217234f9/images/col/640/6403609-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Bio e Saudável', 'Nutrição Desportiva', 'Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.7105463,7105463,Gelado Peanut Butter Cup Ben & Jerry's,"6,99€","4,99€","10,73€/lt",emb. 465 ml,Ben & Jerrys,,https://www.continente.pt/produto/gelado-peanut-butter-cup-ben-jerrys-ben-jerrys-7105463.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwaeb8bfaf/images/col/710/7105463-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Congelados', 'Gelados', 'Gelados Americanos']}"
manteiga de amendoim,pt,continente,pt.continente.8163576,8163576,Manteiga de Amendoim com Pedaços Continente Equilíbrio,"2,49€",,"4,98€/kg",emb. 500 gr,Continente Equilíbrio,,https://www.continente.pt/produto/manteiga-de-amendoim-com-pedacos-continente-equilibrio-continente-equilibrio-8163576.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw69cffb65/images/col/816/8163576-frente.png?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Compotas, Cremes e Mel', 'Nutella e Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.7399741,7399741,Manteiga de Amendoim Cremosa Calvé,"8,74€","5,69€","5,69€/kg",emb. 1 kg,Calvé,,https://www.continente.pt/produto/manteiga-de-amendoim-cremosa-calve-calve-7399741.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw80e9d22b/images/col/739/7399741-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Compotas, Cremes e Mel', 'Nutella e Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.6211747,6211747,Manteiga de Amendoim Crocante Prozis,"4,39€","3,69€","7,38€/kg",emb. 500 gr,Prozis,,https://www.continente.pt/produto/manteiga-de-amendoim-crocante-prozis-prozis-6211747.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw64f81493/images/col/621/6211747-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Bio e Saudável', 'Nutrição Desportiva', 'Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.7622308,7622308,Gelado Caramelo e Manteiga de Amendoim com cobertura Chocolate Snickers,"5,99€",,"1,00€/un",emb. 270 gr (6 un),Snickers,,https://www.continente.pt/produto/gelado-caramelo-e-manteiga-de-amendoim-com-cobertura-chocolate-snickers-snickers-7622308.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw4fe280dc/images/col/762/7622308-direito.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Congelados', 'Gelados', 'Mini Bites e Sandwich']}"
manteiga de amendoim,pt,continente,pt.continente.5684071,5684071,Manteiga de Amendoim Cremosa Prozis,"4,39€","3,69€","7,38€/un",emb. 500 gr,Prozis,,https://www.continente.pt/produto/manteiga-de-amendoim-cremosa-prozis-prozis-5684071.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb2425234/images/col/568/5684071-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Bio e Saudável', 'Nutrição Desportiva', 'Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.8655873,8655873,Manteiga de Amendoim Cremosa Way Up,"4,99€",,"4,99€/kg",emb. 1 kg,Way Up,,https://www.continente.pt/produto/manteiga-de-amendoim-cremosa-way-up-way-up-8655873.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw1395a3a0/images/col/865/8655873-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Bio e Saudável', 'Nutrição Desportiva', 'Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.2211103,2211103,Manteiga de Amendoim Cremosa sem Glúten Skippy,"3,79€",,"11,15€/kg",emb. 340 gr,Skippy,,https://www.continente.pt/produto/manteiga-de-amendoim-cremosa-sem-gluten-skippy-skippy-2211103.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwaf37a68d/images/col/221/2211103-cima.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Compotas, Cremes e Mel', 'Nutella e Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.7182223,7182223,Iogurte Proteína Manteiga de Amendoim e Banana Yopro Danone,"1,78€","1,29€","8,06€/kg",emb. 160 gr,Yopro Danone,,https://www.continente.pt/produto/iogurte-proteina-manteiga-de-amendoim-e-banana-yopro-danone-yopro-danone-7182223.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw80bcbc7a/images/col/718/7182223-frente.png?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Laticínios e Ovos', 'Iogurtes', 'Iogurtes Proteína']}"
manteiga de amendoim,pt,continente,pt.continente.8656710,8656710,Manteiga de Amendoim com Pedaços Way Up,"4,99€",,"4,99€/kg",emb. 1 kg,Way Up,,https://www.continente.pt/produto/manteiga-de-amendoim-com-pedacos-way-up-way-up-8656710.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwd4bb44aa/images/col/865/8656710-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Bio e Saudável', 'Nutrição Desportiva', 'Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.8037736,8037736,Gelado Caramelo e Manteiga de Amendoim com cobertura Chocolate Branco Snickers,"5,99€",,"22,69€/lt",emb. 264 ml (6 un),Snickers,,https://www.continente.pt/produto/gelado-caramelo-e-manteiga-de-amendoim-com-cobertura-chocolate-branco-snickers-snickers-8037736.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw3f931f4e/images/col/803/8037736-direito.png?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Congelados', 'Gelados', 'Mini Bites e Sandwich']}"
manteiga de amendoim,pt,continente,pt.continente.8853254,8853254,Gelado Manteiga de Amendoim e Chocolate de Leite Reeses,"6,79€",,"28,29€/lt",emb. 240 ml (3 un),Reeses,,https://www.continente.pt/produto/gelado-manteiga-de-amendoim-e-chocolate-de-leite-reeses-reeses-8853254.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw483eb75a/images/col/885/8853254-frente.png?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Congelados', 'Gelados', 'Gelados de Pauzinho']}"
manteiga de amendoim,pt,continente,pt.continente.8853179,8853179,Gelado Manteiga de Amendoim e Chocolate de Leite Reeses,"6,99€",,"15,20€/lt",emb. 460 ml,Reeses,,https://www.continente.pt/produto/gelado-manteiga-de-amendoim-e-chocolate-de-leite-reeses-reeses-8853179.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw0911b904/images/col/885/8853179-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Congelados', 'Gelados', 'Gelados Americanos']}"
manteiga de amendoim,pt,continente,pt.continente.6588803,6588803,Gelado Manteiga de Amendoim Crunch Häagen-Dazs,"7,99€","5,99€","13,02€/lt",emb. 460 ml,Häagen-Dazs,,https://www.continente.pt/produto/gelado-manteiga-de-amendoim-crunch-haagen-dazs-haagen-dazs-6588803.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf162c2cb/images/col/658/6588803-hero.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Congelados', 'Gelados', 'Gelados Americanos']}"
manteiga de amendoim,pt,continente,pt.continente.2211119,2211119,Manteiga de Amendoim Crocante sem Glúten Skippy,"3,79€",,"11,15€/kg",emb. 340 gr,Skippy,,https://www.continente.pt/produto/manteiga-de-amendoim-crocante-sem-gluten-skippy-skippy-2211119.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw619c1303/images/col/221/2211119-cima.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Compotas, Cremes e Mel', 'Nutella e Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.8834723,8834723,Gelado Creamy Manteiga de Amendoim Snickers,"5,99€",,"38,40€/kg",emb. 234 ml (6 un),Snickers,,https://www.continente.pt/produto/gelado-creamy-manteiga-de-amendoim-snickers-snickers-8834723.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwc0f72187/images/col/883/8834723-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Congelados', 'Gelados', 'Mini Bites e Sandwich']}"
manteiga de amendoim,pt,continente,pt.continente.6593698,6593698,Snack de Chocolate de Leite e Manteiga de Amendoim Kit Kat,"4,49€",,"26,73€/kg",emb. 168 gr (4 un),Kit Kat,,https://www.continente.pt/produto/snack-de-chocolate-de-leite-e-manteiga-de-amendoim-kit-kat-kit-kat-6593698.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw3fe34252/images/col/659/6593698-hero.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Chocolate, Gomas e Rebuçados', 'Snacks de Chocolate']}"
manteiga de amendoim,pt,continente,pt.continente.8503528,8503528,Manteiga de Amendoim Biológica Continente,"2,89€",,"8,50€/kg",emb. 340 gr,Continente,,https://www.continente.pt/produto/manteiga-de-amendoim-biologica-continente-continente-8503528.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe118ae35/images/col/850/8503528-frente.png?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Compotas, Cremes e Mel', 'Nutella e Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.7399738,7399738,Manteiga de Amendoim Cremosa Calvé,"3,79€","2,45€","7,00€/kg",emb. 350 gr,Calvé,,https://www.continente.pt/produto/manteiga-de-amendoim-cremosa-calve-calve-7399738.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw22f48304/images/col/739/7399738-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Compotas, Cremes e Mel', 'Nutella e Cremes de Barrar']}"
manteiga de amendoim,pt,continente,pt.continente.7399733,7399733,Manteiga de Amendoim com Pedaços Calvé,"3,79€","2,45€","7,00€/kg",emb. 350 gr,Calvé,,https://www.continente.pt/produto/manteiga-de-amendoim-com-pedacos-calve-calve-7399733.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwc0542f60/images/col/739/7399733-frente.jpg?sw=280&sh=280,,2026-07-11T10:09:53.751780377Z,"{'externalCategories': ['Mercearia', 'Compotas, Cremes e Mel', 'Nutella e Cremes de Barrar']}"
